"First","Last","Player","Team","Season","Min","Pos","Shots","SoT","Dist","Solo","G","xG","xPlace","G-xG","KeyP","Dist.key","A","xA","A-xA","xG+xA","PA","xPA","xG/shot","xA/pass","G-xG/shot","A-xA/pass","Comp ($K)","Team/96","Min/96","Pos/96","Shots/96","SoT/96","G/96","xG/96","xPlace/96","G-xG/96","KeyP/96","A/96","xA/96","A-xA/96","xG+xA/96","PA/96","xPA/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Kekuta","Manneh","Kekuta Manneh","CIN",2019,1618,"Wing",29,9,22.3372435784752,0.172413793103448,4,2.533,0.639439344726391,1.467213941228,22,19.4987447995613,3,2.2788617822086,0.721138217791404,4.81164784098059,2.65145766160497,1.31241013475247,0.0873374503024827,0.103584626464027,0.0505935841802759,0.0327790098996093,392,"CIN",1618,"Wing",1.72064276885043,0.533992583436341,0.237330037082818,0.150276552312801,0.0379395408490318,0.0870534847700174,1.3053152039555,0.177997527812114,0.135210587819546,0.0427869399925679,0.285487140132347,0.157317636288058,0.0778685864871676,392,416,443,"Manneh"
"Mason","Toye","Mason Toye","MIN",2019,880,"F",27,13,18.5557267017778,0.259259259259259,6,3.566,-0.0443854662603766,2.43355167830458,7,18.7695829924722,2,1.22321121822306,0.776788781776938,4.78965953991848,4.34875824890602,3.56084852998752,0.132090678581312,0.174744459746152,0.0901315436409104,0.110969825968134,188,"MIN",880,"F",2.94545454545455,1.41818181818182,0.654545454545455,0.3890670896395,-0.00484205086476836,0.265478364905954,0.763636363636364,0.218181818181818,0.133441223806152,0.084740594375666,0.522508313445653,0.474409990789748,0.388456203271366,188,453,491,"Toye"
"Kelvin","Leerdam","Kelvin Leerdam","SEA",2019,2565,"FB/WB",22,5,18.1133975744758,0.318181818181818,5,2.045,0.991997512533862,2.95462133126838,22,17.9499999368037,2,2.73932201080911,-0.739322010809106,4.78470067954072,3.84098249066826,1.44372624644281,0.0929717576696189,0.124514636854959,0.134300969603108,-0.0336055459458685,600,"SEA",2565,"FB/WB",0.823391812865497,0.187134502923977,0.187134502923977,0.0765521840928792,0.0371273922819691,0.110582318831097,0.823391812865497,0.0748538011695906,0.102524332568294,-0.0276705313987034,0.179076516661173,0.143756069826181,0.0540341986972748,600,383,471,"Leerdam"
"Favio","Alvarez","Favio Alvarez","LAG",2019,1314,"CAM",33,13,20.3900322932953,0.333333333333333,3,2.749,0.699888566172104,0.250533716045334,24,20.9308728466594,4,2.03044671760427,1.96955328239573,4.77991300155894,2.18756879439356,1.78014517820579,0.0833171601198384,0.0846019465668447,0.00759193078925255,0.082064720099822,586,"LAG",1314,"CAM",2.41095890410959,0.949771689497717,0.219178082191781,0.200874249056049,0.0511334112271857,0.0183038331357322,1.75342465753425,0.292237442922374,0.1483431391857,0.143894303736674,0.349217388241749,0.159822377672589,0.130056268727363,586,427,435,"Alvarez"
"Benny","Feilhaber","Benny Feilhaber","COL, SKC",2019,1830,"CM",28,6,22.8416928967696,0.357142857142857,4,2.461,-0.668367953107289,1.53862559809389,23,19.9303725753647,3,2.28703710868349,0.712962891316512,4.7484115105896,3.10249115683167,1.97716472183031,0.087906228639504,0.0994363960297169,0.0549509142176388,0.0309983865789788,463,"COL, SKC",1830,"CM",1.46885245901639,0.314754098360656,0.20983606557377,0.129121280099993,-0.035061925408907,0.0807147854737777,1.20655737704918,0.157377049180328,0.119975717176839,0.0374013320034891,0.249096997276831,0.162753634456743,0.103720116555032,463,412,452,"Feilhaber"
"Jonathan","Lewis","Jonathan Lewis","NYC, COL",2019,1199,"Wing",18,9,19.6658299434293,0.166666666666667,5,1.959,1.72498530110553,3.04115280940225,20,21.066778768971,4,2.74522482195661,1.25477517804339,4.70407201255436,3.30048384322422,1.15583834582923,0.108824843922097,0.137261241097831,0.168952933855681,0.0627387589021694,121,"NYC, COL",1199,"Wing",1.44120100083403,0.720600500417014,0.400333611342786,0.156838473976133,0.13811391902096,0.243495137366652,1.60133444537114,0.320266889074229,0.219801153384349,0.100465735689879,0.376639627360483,0.264258923227294,0.0925441878228578,121,375,473,"Lewis"
"Federico","Higuain","Federico Higuain","CLB",2019,1203,"CAM",19,6,23.2161830208381,0.421052631578947,1,1.973,0.540638287564245,-0.972560068597614,28,16.3652796428159,3,2.68321783092962,0.316782169070379,4.65577789952724,0.401059462988887,0.862127929294868,0.103818950978822,0.0958292082474864,-0.0511873720314534,0.0113136488953707,1100,"CLB",1203,"CAM",1.51620947630923,0.478802992518703,0.0798004987531172,0.157411277294573,0.043143204992658,-0.0776107785414555,2.23441396508728,0.239401496259352,0.214122121171441,0.0252793750879106,0.371533398466014,0.0320047451761705,0.0687982387467226,1100,376,254,"Higuain"
"Lucas","Venuto","Lucas Venuto","VAN",2019,1234,"Wing",14,6,19.2720894091036,0.142857142857143,3,2.08,0.774250890486254,0.919534988974836,17,19.4469481409056,1,2.55634620077927,-1.55634620077927,4.63681121180444,2.75563590792962,1.09940935014825,0.148604643644655,0.150373305928193,0.0656810706410597,-0.0915497765164279,600,"VAN",1234,"Wing",1.08914100486224,0.46677471636953,0.233387358184765,0.161851410906334,0.0602334566342629,0.0715359472784313,1.322528363047,0.0777957860615883,0.198872962135179,-0.12107717607359,0.360724373041512,0.214376861556924,0.0855294145982431,600,386,429,"Venuto"
"Emmanuel","Boateng","Emmanuel Boateng","LAG, DCU",2019,1027,"Wing",14,5,15.2900439918508,0.0714285714285714,1,2.396,-1.42694991003588,-1.39632004038051,18,19.901205425169,0,2.17293003640724,-2.17293003640724,4.56925007678775,0.613582777873257,1.63556183555069,0.171165717170037,0.120718335355957,-0.0997371457414653,-0.120718335355957,185,"LAG, DCU",1027,"Wing",1.30866601752678,0.467380720545278,0.0934761441090555,0.223998757426027,-0.133385775426917,-0.130522613316971,1.682570593963,0,0.203117121222098,-0.203117121222098,0.427115878648125,0.0573553521673152,0.152886013839208,185,404,343,"Boateng"
"Djordje","Mihailovic","Djordje Mihailovic","CHI",2019,1558,"CAM",24,8,24.9747261981791,0.25,3,2.064,0.830370387831564,0.936203232301984,35,17.7526611615881,1,2.47851727573978,-1.47851727573978,4.5423140434378,1.6070274319926,1.04910771043686,0.0859915319874173,0.070814779306851,0.0390084680125827,-0.0422433507354224,111,"CHI",1558,"CAM",1.4788189987163,0.492939666238768,0.184852374839538,0.127165911231713,0.0511653127290309,0.0576864636078244,2.15661103979461,0.061617458279846,0.152719934833774,-0.0911024765539277,0.279885846065487,0.0990209457453722,0.064643350578908,111,384,436,"Mihailovic"
"Brad","Smith","Brad Smith","SEA",2019,2110,"FB/WB",12,4,25.326599399117,0.25,0,0.577,-0.326542308708517,-0.57713413112347,26,17.8840735837581,5,3.94480861475466,1.05519138524534,4.52194274587813,0,0.275646899460117,0.0480945109269559,0.151723408259794,-0.0480945109269559,0.0405842840478978,564,"SEA",2110,"FB/WB",0.545971563981043,0.181990521327014,0,0.0262582353496934,-0.0148569012492974,-0.0262582353496934,1.18293838862559,0.227488151658768,0.179479444083624,0.0480087075751436,0.205737679433318,0,0.0125412807337304,564,203,72,"Smith"
"Jack","Elliott","Jack Elliott","PHI",2019,3310,"CB",25,10,11.5638914311184,0.16,2,3.398,0.934228790529991,-1.39839619756148,11,19.8069757928577,0,1.1208811743049,-1.1208811743049,4.51927737186637,1.88575765913996,2.46587022668614,0.135935847902459,0.101898288573172,-0.055935847902459,-0.101898288573172,265,"PHI",3310,"CB",0.725075528700906,0.290030211480363,0.0580060422960725,0.0985637567872815,0.0270954573688457,-0.040557714491209,0.319033232628399,0,0.0325089404028006,-0.0325089404028006,0.131072697190082,0.0546926692681075,0.0715176863328911,265,450,380,"Elliott"
"Ali","Adnan","Ali Adnan","VAN",2019,2597,"FB/WB",38,14,27.4291286099835,0.394736842105263,1,2.252,0.417400538911281,-1.2516622169375,27,18.6851455597644,3,2.26157712966621,0.738422870333792,4.51323934660371,0.696058054947985,1.56932089830044,0.0592542688667764,0.0837621159135633,-0.0329384793930922,0.0273489951975478,547,"VAN",2597,"FB/WB",1.40469772814786,0.517520215633423,0.0369657296881017,0.0832343368602235,0.0154295154930624,-0.0462686071721218,0.998074701578745,0.110897189064305,0.0836008488440339,0.0272963402202711,0.166835185704257,0.025730293906433,0.0580110921204629,547,397,353,"Adnan"
"Justin","Morrow","Justin Morrow","TOR",2019,2515,"FB/WB",15,5,18.1943741827406,0.2,1,1.598,-0.705898471809048,-0.598387678825853,24,17.4212179209428,3,2.90719987690745,0.0928001230925494,4.5055875557333,1.3663934663927,1.37695046362664,0.10655917858839,0.121133328204477,-0.0398925119217235,0.00386667179552289,330,"TOR",2515,"FB/WB",0.572564612326044,0.190854870775348,0.0381709741550696,0.0610120147782433,-0.0269448323235263,-0.0228410406231737,0.91610337972167,0.114512922465209,0.110970651365056,0.00354227110015298,0.171982666143299,0.0521565696913315,0.0525595405599037,330,343,283,"Morrow"
"Robinho","Robinho","Robinho","CLB, ORL",2019,1414,"Wing",40,14,22.0124985087214,0.275,0,2.978,-0.726447776753725,-2.9781791662622,13,20.6667006117724,2,1.47578942870692,0.524210571293084,4.45396859496911,0,1.50761803735211,0.074454479156555,0.113522263746686,-0.074454479156555,0.040323890099468,198,"CLB, ORL",1414,"Wing",2.71570014144272,0.95049504950495,0,0.2021960395765,-0.0493203582520209,-0.2021960395765,0.882602545968883,0.135785007072136,0.100195039006976,0.0355899680651599,0.302391078583476,0,0.102355962931968,198,435,111,"Robinho"
"Ronald","Matarrita","Ronald Matarrita","NYC",2019,2129,"FB/WB",25,6,23.9996266598154,0.4,1,1.625,-0.64841843022749,-0.625040005968418,30,16.9957970600502,1,2.81200179671858,-1.81200179671858,4.437041802687,0.627151826914727,0.876593509480052,0.0650016002387367,0.0937333932239526,-0.0250016002387367,-0.0604000598906193,420,"NYC",2129,"FB/WB",1.12728980742132,0.270549553781118,0.045091592296853,0.0732756414152035,-0.0292382194935834,-0.0281840491183505,1.35274776890559,0.045091592296853,0.126797638555652,-0.0817060462587993,0.200073279970856,0.0282792744874654,0.039526997139542,420,348,268,"Matarrita"
"Keegan","Rosenberry","Keegan Rosenberry","COL",2019,3316,"FB/WB",23,1,23.3609599632826,0.565217391304348,1,1.114,-0.883093505957548,-0.114340391071455,34,17.7928495913918,3,3.29588018316793,-0.295880183167934,4.41022057423939,0.354949555675047,0.699885674777997,0.048449582220498,0.0969376524461157,-0.00497132135093283,-0.00870235832846864,165,"COL",3316,"FB/WB",0.665862484921592,0.0289505428226779,0.0289505428226779,0.0322607592107538,-0.0255660363606528,-0.0033102163880759,0.984318455971049,0.0868516284680338,0.0954175203812188,-0.00856589191318506,0.127678279591973,0.010275982311461,0.0202620701986392,165,291,293,"Rosenberry"
"Richie","Laryea","Richie Laryea","TOR",2019,1571,"FB/WB",17,4,16.4509140238611,0.294117647058824,1,1.894,-0.553038698893479,-0.894191572433353,11,15.8676210078659,2,2.45440590325753,-0.454405903257529,4.34859747569088,0.685852688783413,1.51950072039997,0.11142303367255,0.223127809387048,-0.0525995042607854,-0.0413096275688663,56,"TOR",1571,"FB/WB",1.03882877148313,0.244430299172502,0.0611075747931254,0.115749453184979,-0.033794853656126,-0.0546418783918535,0.672183322724379,0.122215149586251,0.149982792305998,-0.0277676427197472,0.265732245490977,0.0419107944768986,0.0928530039200492,56,368,348,"Laryea"
"Jorge","Moreira","Jorge Moreira","POR",2019,2435,"FB/WB",29,7,25.2702450102419,0.310344827586207,2,1.323,0.371963441103414,0.677044608567077,38,18.1935160366685,2,3.01430773524566,-1.01430773524566,4.33726312667858,0.709933193263727,0.727514895299277,0.0456191514287215,0.0793238877696226,0.0233463658126578,-0.0266923088222542,608,"POR",2435,"FB/WB",1.14332648870637,0.275975359342916,0.0788501026694045,0.0521575842207641,0.0146646777601346,0.0266925184486404,1.49815195071869,0.0788501026694045,0.11883923720065,-0.0399891345312457,0.170996821421414,0.0279891525886315,0.0286823120939346,608,314,364,"Moreira"
"Romain","Metanire","Romain Metanire","MIN",2019,2606,"FB/WB",11,3,27.750322965682,0.181818181818182,1,0.455,-0.040032334185774,0.545495116495083,41,17.7600955417585,4,3.86366332230381,0.136336677696188,4.31816820580873,0.638271484205836,0.285323414490121,0.0413186257731743,0.0942356907878979,0.0495904651359166,0.00332528482185824,412,"MIN",2606,"FB/WB",0.405218726016884,0.110514198004605,0.0368380660015349,0.0167430808965741,-0.00147471376893105,0.0200949851049608,1.51036070606293,0.14735226400614,0.142329884474738,0.00502237953140217,0.159072965371312,0.0235126870620722,0.0105107627747704,412,179,301,"Metanire"
"Dax","McCarty","Dax McCarty","CHI",2019,3037,"CDM",21,6,19.3351410734357,0.333333333333333,1,2.364,-0.865745674217232,-1.36424456918646,32,27.4182584509563,2,1.9139893909916,0.086010609008404,4.27823396017805,0.609529030827195,1.91999104891785,0.112583074723165,0.0598121684684874,-0.064964027104117,0.00268783153151262,700,"CHI",3037,"CDM",0.663812973328943,0.189660849522555,0.0316101415870925,0.0747341055784985,-0.0273663433404196,-0.0431239639914059,1.01152453078696,0.0632202831741851,0.0605014756454373,0.00271880752874771,0.135235581223936,0.0192672989658909,0.0606911889022437,700,402,302,"McCarty"
"Diego","Fagundez","Diego Fagundez","NER",2019,1253,"Wing",22,8,20.5655408477531,0.272727272727273,2,2.626,-0.343030024232456,-0.626374881551397,19,18.531800739353,3,1.64020562812302,1.35979437187698,4.26658050967441,0.266743240586612,2.00087902749897,0.119380676434154,0.0863266120064746,-0.0284715855250635,0.0715681248356307,205,"NER",1253,"Wing",1.68555466879489,0.61292897047087,0.153232242617717,0.201222656527481,-0.0262816299491746,-0.0479904139097639,1.45570630486832,0.229848363926576,0.125666193375746,0.10418217055083,0.326888849903227,0.020436832479102,0.153299590295212,205,421,378,"Fagundez"
"Abu","Danladi","Abu Danladi","MIN",2019,805,"F",22,6,17.7291248488655,0.181818181818182,2,2.403,0.751064150084687,-0.402715610928009,10,15.6602903225483,2,1.81042566210587,0.189574337894128,4.21314127303388,1.68954613352138,2.1889828309988,0.109214345951273,0.181042566210587,-0.0183052550421822,0.0189574337894128,180,"MIN",805,"F",2.62360248447205,0.715527950310559,0.238509316770186,0.28653502937775,0.0895678986436397,-0.0480257126075637,1.19254658385093,0.238509316770186,0.215901693866042,0.0226076229041445,0.502436723243792,0.201486246978948,0.261046399721596,180,405,398,"Danladi"
"Leonardo","Jara","Leonardo Jara","DCU",2019,2491,"FB/WB",34,4,25.1825408067925,0.235294117647059,1,1.866,-0.778989339190445,-0.865632359102339,20,18.5594628077394,5,2.32891905350065,2.67108094649935,4.19455141260299,0.475107312817544,1.46855603016864,0.0548715399735982,0.116445952675033,-0.0254597752677159,0.133554047324967,560,"DCU",2491,"FB/WB",1.31031714171016,0.154154957848254,0.0385387394620634,0.0718991194194398,-0.0300212671867855,-0.0333603799573764,0.770774789241269,0.192693697310317,0.089753604631097,0.10294009267922,0.161652724050537,0.0183100369451964,0.0565962982321114,560,365,315,"Jara"
"Tommy","Smith","Tommy Smith","COL",2019,2614,"CB",22,8,9.85676991695791,0.0909090909090909,3,3.086,0.0859531253307702,-0.0864883598406659,10,21.3506655506691,2,1.10095552019947,0.899044479800528,4.18744388004014,2.61526437809829,2.74522203164336,0.140294925447303,0.110095552019947,-0.00393128908366663,0.0899044479800528,640,"COL",2614,"CB",0.807957153787299,0.2938026013772,0.11017597551645,0.113352288655204,0.00315665647733509,-0.00317631313875437,0.3672532517215,0.0734506503442999,0.0404329494793991,0.0330177008649008,0.153785238134603,0.0960464346968001,0.100819171781852,640,442,432,"Smith"
"Miguel","Ibarra","Miguel Ibarra","MIN",2019,1621,"Wing",23,3,17.9827699273695,0.304347826086957,1,1.995,-1.04556528039549,-0.995353067737011,18,21.651875325797,1,2.16789287709087,-1.16789287709087,4.16324594482788,0.423161081746548,1.46312430225446,0.086754481205957,0.120438493171715,-0.0432762203363918,-0.0648829376161593,342,"MIN",1621,"Wing",1.36212214682295,0.177668106107341,0.0592227020357804,0.118170200186769,-0.0619212010598194,-0.0589474981509889,1.06600863664405,0.0592227020357804,0.128388473905443,-0.0691657718696627,0.246558674092212,0.0250607426574143,0.0866501745937252,342,379,249,"Ibarra"
"Brandon","Vazquez","Brandon Vazquez","ATL",2019,685,"F",22,8,20.3896442051083,0.272727272727273,2,3.279,-1.34106510941729,-1.27892970844317,8,18.6652219142952,1,0.881823256300574,0.118176743699425,4.16075296474374,0.18430727243286,1.34110866146679,0.149042259474689,0.110227907037572,-0.0581331685655984,0.0147720929624282,166,"ATL",685,"F",3.08321167883212,1.12116788321168,0.28029197080292,0.459528835051889,-0.187944891246802,-0.179236864248969,1.12116788321168,0.14014598540146,0.123583989204168,0.0165619961972917,0.583112824256057,0.0258299243117585,0.187950994891695,166,445,402,"Vazquez"
"Keaton","Parks","Keaton Parks","NYC",2019,1472,"CM",21,12,16.5658861162636,0.142857142857143,1,2.445,1.12885167526382,-1.44509628574208,18,18.8750752561435,1,1.68694721626843,-0.68694721626843,4.13204350201051,0.769816040178552,1.1855626798349,0.116433156463908,0.0937192897926906,-0.0688141088448609,-0.038163734237135,165,"NYC",1472,"CM",1.3695652173913,0.782608695652174,0.0652173913043478,0.159462801244049,0.0736207614302489,-0.0942454099397008,1.17391304347826,0.0652173913043478,0.110018296713158,-0.0448009054088107,0.269481097957207,0.0502053939246882,0.0773193052066239,165,409,279,"Parks"
"Tommy","McNamara","Tommy McNamara","HOU",2019,1680,"Wing",18,8,21.1534471472618,0.222222222222222,2,2.037,0.0172948776435038,-0.0367689960168459,21,20.7643205878976,3,2.07220067118759,0.927799328812415,4.10896966720443,1.66412428506924,1.78001961542833,0.113153833112047,0.0986762224375041,-0.00204272200093589,0.0441809204196388,165,"HOU",1680,"Wing",1.02857142857143,0.457142857142857,0.114285714285714,0.116386799772391,0.000988278722485931,-0.00210108548667691,1.2,0.171428571428571,0.118411466925005,0.0530171045035666,0.234798266697396,0.0950928162896708,0.101715406595904,165,381,363,"McNamara"
"Roland","Lamah","Roland Lamah","CIN",2019,1888,"Wing",28,11,24.3117342460042,0.25,1,1.853,-0.0853503865246459,-0.853096861578028,25,20.3154346448639,3,2.24499713823693,0.755002861763072,4.09809399981496,1.56084480966016,1.43413324324511,0.0661820307706439,0.0897998855294771,-0.0304677450563582,0.0302001144705229,806,"CIN",1888,"Wing",1.42372881355932,0.559322033898305,0.0508474576271186,0.0942252641480354,-0.00433985016227013,-0.0433778065209167,1.27118644067797,0.152542372881356,0.114152396859505,0.0383899760218511,0.20837766100754,0.079364990321703,0.0729220293175481,806,363,328,"Lamah"
"Jordan","Harvey","Jordan Harvey","LAFC",2019,2510,"FB/WB",11,2,14.6174715235663,0.272727272727273,1,1.907,-0.410008405448928,-0.907024473629846,22,21.5491881248723,4,2.15966517810569,1.84033482189431,4.06668965173554,0.655088508112584,1.27436764313833,0.173365861239077,0.098166599004804,-0.082456770329986,0.0836515828133778,165,"LAFC",2510,"FB/WB",0.420717131474104,0.0764940239043825,0.0382470119521912,0.0729379878360419,-0.015681596383704,-0.0346909758838507,0.841434262948207,0.152988047808765,0.0826007398797395,0.0703873079290254,0.155538727715781,0.0250551779995251,0.0487407544785977,165,372,266,"Harvey"
"Santiago","Mosquera","Santiago Mosquera","FCD",2019,1276,"Wing",36,13,24.626896765065,0.222222222222222,3,2.472,0.676109058698771,0.527936788726037,17,23.7874479678949,1,1.58465085107388,-0.584650851073876,4.05671406234784,1.45978816566268,1.71718694759474,0.0686684225353879,0.0932147559455221,0.0146649107979455,-0.0343912265337574,591,"FCD",1276,"Wing",2.70846394984326,0.978056426332288,0.225705329153605,0.185985946929703,0.0508671392124467,0.0397193822239025,1.27899686520376,0.0752351097178683,0.119221380645056,-0.0439862709271882,0.305207327574759,0.109827322808477,0.129192748408382,591,414,428,"Mosquera"
"Chris","Pontius","Chris Pontius","LAG",2019,778,"Wing",18,5,15.9062489521389,0.0555555555555556,2,2.461,-0.356564971351169,-0.461070062919135,12,16.6241056144663,2,1.5568533847038,0.443146615296202,4.01792344762293,1.43263979413922,1.4789868353468,0.136726114606619,0.12973778205865,-0.0256150034955075,0.0369288846080168,190,"LAG",778,"Wing",2.22107969151671,0.616966580976864,0.246786632390745,0.303679596452747,-0.0439977342541289,-0.0568929640620013,1.48071979434447,0.246786632390745,0.192105301968592,0.0546813304221534,0.495784898421339,0.176778175112295,0.182497090222741,190,411,360,"Pontius"
"Sacha","Kljestan","Sacha Kljestan","ORL",2019,1493,"CAM",19,5,21.9653818116558,0.315789473684211,1,1.538,-0.196949857341624,-0.5375770395868,22,18.5253334826321,3,2.4576928500449,0.542307149955099,3.9952698896317,0.977522140235506,1.15790113624406,0.0809251073466737,0.111713311365677,-0.0282935283993053,0.024650324997959,1100,"ORL",1493,"CAM",1.22170127260549,0.321500334896182,0.0643000669792364,0.0988663066311673,-0.0126638890186175,-0.0345662396519309,1.4146014735432,0.192900200937709,0.158029814872278,0.0348703860654316,0.256896121503445,0.0628547390908296,0.0744531206158272,1100,338,309,"Kljestan"
"Benji","Michel","Benji Michel","ORL",2019,1047,"Wing",11,9,14.5430293473188,0.0909090909090909,5,3.293,2.16576830839915,1.70658004024964,8,21.5516294006264,1,0.682173067610269,0.317826932389731,3.97559302736062,4.91196277875741,2.46551664674348,0.29940181452276,0.0852716334512836,0.155143640022695,0.0397283665487163,116,"ORL",1047,"Wing",1.00859598853868,0.825214899713467,0.458452722063037,0.301975469088858,0.19858047526869,0.156477252974179,0.73352435530086,0.0916905444126074,0.062548819952804,0.0291417244598034,0.364524289041662,0.450380541318731,0.226064563598256,116,446,469,"Michel"
"Gianluca","Busio","Gianluca Busio","SKC",2019,1014,"CM",27,9,18.8826532756312,0.333333333333333,3,3.234,-0.15192227858316,-0.234235785382755,14,24.8099827089727,1,0.675805705048818,0.324194294951182,3.91004149043157,1.93739208345367,1.34533001907927,0.119786510569732,0.0482718360749156,-0.00867539945862055,0.0231567353536559,90,"SKC",1014,"CM",2.55621301775148,0.85207100591716,0.284023668639053,0.306199837669373,-0.0143831743037311,-0.02217616903032,1.32544378698225,0.0946745562130177,0.0639816052117224,0.0306929510012954,0.370181442881096,0.18342173571159,0.12736852251638,90,443,409,"Busio"
"Graham","Zusi","Graham Zusi","SKC",2019,2538,"FB/WB",37,7,27.4281287697111,0.486486486486487,0,1.33,-0.832537868526909,-1.32951963422262,22,16.784720225885,1,2.56770844611539,-1.56770844611539,3.89722808033801,0,0.935698484977782,0.035932963087098,0.116714020277972,-0.035932963087098,-0.0712594748234268,688,"SKC",2538,"FB/WB",1.39952718676123,0.264775413711584,0,0.0502891587412813,-0.0314907940813961,-0.0502891587412813,0.832151300236407,0.0378250591016548,0.0971237237301329,-0.0592986646284781,0.147412882471414,0,0.0353928504956135,688,316,181,"Zusi"
"Sebastian","Saucedo","Sebastian Saucedo","RSL",2019,1273,"Wing",41,15,28.0236264514151,0.170731707317073,2,1.786,0.396165513626838,0.214418834907905,31,19.3612905438652,4,2.07988641822724,1.92011358177276,3.86546758331933,1.04881649454604,1.18734621569024,0.0435507601241975,0.0670931102653948,0.0052297276806806,0.0619391477991213,123,"RSL",1273,"Wing",3.09190887666929,1.1311861743912,0.15082482325216,0.134654981813701,0.0298757967856846,0.0161698414384594,2.33778476040848,0.301649646504321,0.156849250706846,0.144800395797474,0.291504232520547,0.0790937812069283,0.0895406415603007,123,359,381,"Saucedo"
"Bryan","Acosta","Bryan Acosta","FCD",2019,2267,"CM",54,11,29.4538936921187,0.296296296296296,2,2.099,-0.0218755250900609,-0.0992903168165556,25,20.0852775320682,1,1.74692649972765,-0.746926499727651,3.84621681654421,0.586588138394044,1.27921716654048,0.038875746607714,0.069877059989106,-0.00183870957067696,-0.029877059989106,650,"FCD",2267,"CM",2.28672254080282,0.465813850904279,0.0846934274371416,0.0888980460583985,-0.00092635659843222,-0.00420461862125688,1.05866784296427,0.0423467137185708,0.0739765963713518,-0.031629882652781,0.16287464242975,0.024840079967282,0.0541706431353708,650,388,388,"Acosta"
"Kellyn","Acosta","Kellyn Acosta","COL",2019,2817,"CDM",35,12,26.1295547238842,0.457142857142857,2,1.65,0.0903297443022106,0.34979202877136,18,19.5113710127361,1,2.17805969744584,-1.17805969744584,3.82826766867448,1.18848907924264,0.93943536648734,0.0471487991779612,0.121003316524769,0.00999405796489599,-0.0654477609692133,665,"COL",2817,"CDM",1.19275825346113,0.408945686900958,0.0681576144834931,0.0562371193602944,0.00307832994427129,0.0119204951231986,0.613418530351438,0.0340788072417465,0.0742256765902735,-0.040146869348527,0.130462795950568,0.0405022902404307,0.0320148367706016,665,351,396,"Acosta"
"Bacary","Sagna","Bacary Sagna","MTL",2019,2343,"FB/WB",13,3,13.9374800599668,0.0769230769230769,1,0.717,-0.24686121640403,0.282527630513648,23,14.5642125550203,2,3.05995458555152,-1.05995458555152,3.77742695503788,1.22212262078676,0.604483133020228,0.055190182268181,0.133041503719631,0.021732894654896,-0.0460849819805011,705,"MTL",2343,"FB/WB",0.532650448143406,0.12291933418694,0.0409731113956466,0.0293970753182628,-0.0101146721189871,0.0115760360773838,0.942381562099872,0.0819462227912932,0.125375860099422,-0.043429637308129,0.154772935417685,0.0500741662806354,0.0247675547460273,705,231,260,"Sagna"
"Lee","Nguyen","Lee Nguyen","LAFC",2019,1286,"CM",18,7,26.4229896095402,0.388888888888889,0,1.038,0.997306040574912,-1.03821142735929,33,18.7959190104068,4,2.73392098393064,1.26607901606936,3.77213241128993,0,0.501723362904939,0.0576784126310715,0.0828460904221407,-0.0576784126310715,0.0383660307899805,530,"LAFC",1286,"CM",1.34370139968896,0.522550544323484,0,0.0775025637842081,0.0744489734799312,-0.0775025637842081,2.46345256609642,0.298600311041991,0.204087414041479,0.0945128970005118,0.281589977825687,0,0.0374536880551121,530,282,77,"Nguyen"
"David","Accam","David Accam","PHI, CLB",2019,1096,"Wing",25,12,18.858412067026,0.32,6,2.615,1.0755303238696,3.3848470593745,12,20.5068394020562,3,1.10946728041649,1.89053271958351,3.72462022104199,3.65638064796935,1.64073897503621,0.10460611762502,0.0924556067013744,0.13539388237498,0.157544393298626,1138,"PHI, CLB",1096,"Wing",2.18978102189781,1.05109489051095,0.525547445255474,0.229064491149679,0.0942070356674101,0.296482954105796,1.05109489051095,0.262773722627737,0.0971796158029045,0.165594106824833,0.326244106952583,0.320266918070308,0.143714362776894,1138,420,477,"Accam"
"Harry","Shipp","Harry Shipp","SEA",2019,1503,"Wing",31,12,20.9694782775277,0.0645161290322581,5,2.387,1.36757857622688,2.61279099468184,17,22.0209772657998,1,1.25989596079611,-0.259895960796106,3.64710496611427,4.03094981256715,1.78183021431914,0.0770067421070374,0.0741115271056533,0.0842835804736077,-0.0152879976938886,235,"SEA",1503,"Wing",1.98003992015968,0.766467065868264,0.31936127744511,0.152476423493375,0.0873503282220765,0.166884853951734,1.08582834331337,0.063872255489022,0.0804723966975557,-0.0166001412085337,0.232948820190931,0.257465856291714,0.113809514687051,235,403,467,"Shipp"
"Cristian","Casseres Jr","Cristian Casseres Jr","NYRB",2019,1952,"CDM",25,6,23.1106558600211,0.48,3,1.626,0.308685440963912,1.37407785666019,22,21.7028240753967,3,1.96579125073824,1.03420874926176,3.59171339407805,1.39459005182314,0.793470957775165,0.0650368857335925,0.089354147760829,0.0549631142664075,0.0470094886028073,119,"NYRB",1952,"CDM",1.22950819672131,0.295081967213115,0.147540983606557,0.0799633840986793,0.0151812511949465,0.0675775995078781,1.08196721311475,0.147540983606557,0.0966782582330282,0.0508627253735292,0.176641642331707,0.0685863959913022,0.039023161857795,119,349,407,"Jr"
